Date,Stock,GapSize,MarketCap,OpenAdjusted,OpenUnadjusted,PreVolume,AvgVolume10D,PreRVOL,Pre$Volume,PreHigh,Open/PreHigh,Weekday,GapSizeAbs,GapSizeRel,MaxGain/Gap,PreBreakTime,HODTime,Day1/Gap,Day1,Day2,Overnight,2Day,Volume,$volume,close,high,low,CloseUnadjusted,HighUnadjusted,LowUnadjusted,Day1Trade,Day2Trade,OvernightTrade,2DayTrade,Day1TradeCum,Day2TradeCum,OvernightTradeCum,2DayTradeCum,AF6M,AF12M,Price935,Price945,Price1000,Price1100,Price1300,Price1500,Change935/Gap,Change945/Gap,Change1000/Gap,Change1100/Gap,Change1300/Gap,Change1500/Gap
2017-03-13,HTBX,36.66666666666665,24643953.7819,86.1,1.23,10473.928999999998,1520096.9,0.006890303506309367,,99.4,0.6346153846153841,0,0.32999999999999996,4.36872152625959,0.060606060606060864,,09:33:00,55.13030303030303,0.21130081300813008,0.01910569105691069,8.130081300802314e-05,0.2304878048780488,11422826.0,879597581.891,67.907,87.5,67.9,0.9701,1.25,0.9700000000000001,0.02113008130081301,0.001910569105691069,8.130081300802315e-06,0.02304878048780488,0.36392770626515797,0.18868116482610128,-0.12604529825016686,0.42656357284109264,,,80.5,76.419,74.48,72.1,74.2,70.0,-0.24242424242424224,-0.41909090909090907,-0.5030303030303027,-0.6060606060606062,-0.5151515151515149,-0.6969696969696969
2017-03-13,FATE,17.91666666666667,482238468.3,5.66,5.66,370398.0,808092.7,0.4583607796481765,,5.8,0.8600000000000005,0,0.8600000000000003,2.6172814166253415,0.02325581395348787,,09:30:00,0.7093023255813955,0.10777385159010607,0.021201413427561856,0.04063604240282677,0.16961130742049468,3847142.0,20601445.41,5.05,5.68,5.02,5.05,5.68,5.02,0.010777385159010607,0.0021201413427561857,0.004063604240282677,0.01696113074204947,0.3747050914241686,0.19080130616885746,-0.12198169400988418,0.4435247035831421,,,5.3128,5.2528,5.2877,5.22,0.0,5.1,-0.40372093023255795,-0.4734883720930236,-0.432906976744186,-0.5116279069767444,,-0.6511627906976748
2017-03-14,SPI,23.62512498863738,3409938.7881101714,136.0,1.36,14.0,18251.2,0.0007670728500043832,,126.0,1.6253908692933074,1,0.2598999999999998,1.8346249914749373,0.0,09:30:00,09:30:00,61.56213928434018,0.11764705882352941,-0.10294117647058823,-0.007352941176470588,0.007352941176470588,115281.0,14755968.0,120.0,136.0,114.0,1.2000000000000002,1.36,1.1400000000000001,0.011764705882352941,-0.010294117647058823,-0.0007352941176470588,0.0007352941176470588,0.38646979730652153,0.18050718852179864,-0.12271698812753123,0.44425999770078917,,,132.9,114.0,0.0,0.0,120.0,0.0,-0.1192766448634088,-0.846479415159677,,,-0.6156213928434014,
2017-03-15,ARNA,16.901408450704245,98502595.2,16.6,1.66,172737.4,2302918.6,0.07500803545553021,,18.6,0.5454545454545456,2,0.24,4.1547670212740995,0.17333333333333184,,09:32:00,2.500000000000006,0.036144578313253094,0.018072289156626547,0.0,0.054216867469879644,14811198.0,241422527.4,16.0,17.016,15.499,1.5999999999999996,1.7015999999999996,1.5498999999999998,0.0036144578313253095,0.0018072289156626548,0.0,0.005421686746987965,0.39008425513784684,0.1823144174374613,-0.12271698812753123,0.4496816844477771,,,16.3,15.988,16.2,16.0,15.8,15.64,-0.1250000000000002,-0.25500000000000056,-0.1666666666666674,-0.2500000000000004,-0.3333333333333333,-0.4
2017-03-15,CPRX,18.803418803418804,159832247.45000002,1.39,1.39,343785.0,2940559.5,0.11691142450951936,,1.51,0.6470588235294117,2,0.21999999999999997,3.28254623111088,1.727272727272728,09:34:00,10:55:00,-0.727272727272728,-0.11510791366906487,0.043165467625899324,-0.014388489208633108,-0.08633093525179865,25200873.0,37045283.31,1.55,1.77,1.31,1.55,1.77,1.31,-0.011510791366906487,0.004316546762589932,-0.001438848920863311,-0.008633093525179865,0.37857346377094037,0.18663096420005124,-0.12415583704839454,0.44104859092259724,,,1.39,1.39,1.3501,1.6569,1.525,1.52,0.0,0.0,-0.1813636363636356,1.213181818181819,0.6136363636363638,0.5909090909090915
2017-03-17,CLBS,50.98039215686276,342538569.15000004,7.7,7.7,124664.0,334156.4,0.37307081354718924,,7.98,0.9027777777777778,4,2.6000000000000005,7.399968923286471,0.034615384615384555,,09:30:00,0.7576923076923074,0.2558441558441558,0.050649350649350604,0.029870129870129925,0.33636363636363636,3020147.0,20280287.105,5.73,7.79,5.61,5.73,7.79,5.61,0.025584415584415585,0.00506493506493506,0.002987012987012993,0.03363636363636364,0.40415787935535596,0.19169589926498629,-0.12116882406138155,0.47468495455896087,,,6.65,6.4993,6.38,6.02,5.989,5.9,-0.4038461538461537,-0.46180769230769236,-0.5076923076923077,-0.6461538461538463,-0.658076923076923,-0.6923076923076921
2017-03-17,WHLM,16.901408450704245,43682703.68,8.3,8.3,0.0,562.3,0.0,,,,4,1.200000000000001,3.001024206208084,0.14166666666666647,,15:50:00,-0.14166666666666647,-0.020481927710843364,0.0,0.06867469879518075,0.04819277108433739,2418.0,20274.930000000004,8.47,8.47,8.2,8.47,8.47,8.2,-0.0020481927710843365,0.0,0.006867469879518075,0.004819277108433739,0.40210968658427165,0.19169589926498629,-0.11430135418186348,0.4795042316673946,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
2017-03-20,BLPH,21.359223300970886,13213922.409999998,18.75,1.25,8216.200100000002,2551610.6,0.0032200054741895186,,19.35,0.8461538461538463,0,0.21999999999999997,2.614592870407998,1.818181818181818,09:37:00,09:58:00,-9.545454545454554,-0.11200000000000007,-0.07199999999999988,0.056000000000000036,-0.12799999999999992,7922795.0,156871341.0,20.85,24.75,18.0,1.3900000000000001,1.65,1.2,-0.011200000000000009,-0.0071999999999999885,0.005600000000000004,-0.012799999999999992,0.39090968658427167,0.1844958992649863,-0.10870135418186347,0.4667042316673946,,,18.75,20.1,22.65,21.3,21.15,20.85,0.0,0.40909090909090945,1.1818181818181812,0.7727272727272728,0.7272727272727267,0.6363636363636367
2017-03-21,SILC,18.57401188323431,321647339.46000004,45.9,45.9,7840.0,67715.0,0.11577936941593443,,46.7,0.899874843554443,1,7.189999999999998,5.5001236628797745,0.21835883171070944,09:33:00,09:45:00,-0.11682892906815072,-0.018300653594771316,-0.03115468409586056,0.00501089324618745,-0.044444444444444425,451051.0,20892682.32,46.74,47.47,44.01,46.74,47.47,44.01,-0.0018300653594771317,-0.003115468409586056,0.0005010893246187451,-0.004444444444444443,0.38907962122479456,0.18138043085540023,-0.10820026485724472,0.4622597872229502,,,46.3895,47.2893,45.47,46.18,44.905,0.0,0.06808066759388036,0.19322670375521545,-0.05980528511821973,0.03894297635605024,-0.1383866481223919,
2017-03-21,ATNM,24.444444444444446,30843173.2,50.4,1.68,2795.9999999999995,765199.0,0.003653951455765101,,50.4,1.0,1,0.32999999999999985,3.3696253076621647,0.0,,09:30:00,25.45454545454546,0.16666666666666663,0.023809523809523867,-0.029761904761904764,0.16071428571428575,3657290.0,168966798.0,42.0,50.4,41.1,1.4,1.68,1.37,0.016666666666666663,0.002380952380952387,-0.0029761904761904765,0.016071428571428577,0.4057462878914612,0.18376138323635263,-0.1111764553334352,0.47833121579437876,,,45.255,45.168,45.003,41.55,0.0,0.0,-0.5196969696969693,-0.5284848484848484,-0.545151515151515,-0.8939393939393943,,
2017-03-23,HTGM,55.60747663551402,29741292.87,49.95,3.33,19276.8675,4690475.9,0.004109789264667152,,59.25,0.6574585635359117,3,1.19,6.110086581183371,1.3193277310924367,10:24:00,13:49:00,-7.563025210084034,-0.18018018018018017,-0.963963963963964,-0.7537537537537535,-1.8978978978978978,45445412.0,2474502683.4,58.95,73.5,42.75,3.93,4.9,2.85,-0.018018018018018018,-0.09639639639639641,-0.07537537537537536,-0.18978978978978978,0.3877282698734432,0.08736498683995622,-0.18655183070881057,0.288541426004589,,,45.9,45.0,45.6,61.95,64.098,62.34,-0.22689075630252123,-0.277310924369748,-0.2436974789915967,0.6722689075630252,0.7926050420168065,0.6941176470588235
2017-03-24,HTGM,63.86768447837148,73028874.35000001,96.6,6.44,86194.39970000001,10033364.5,0.008590777271173593,,103.5,0.8451178451178449,4,2.5100000000000002,7.0177088678273885,2.7131474103585664,09:34:00,11:29:00,-19.183266932270918,-0.4984472049689442,0.3804347826086957,-0.36490683229813664,-0.4829192546583852,53729378.0,6483792690.15,144.75,198.75,89.55,9.65,13.250000000000002,5.970000000000001,-0.049844720496894424,0.03804347826086957,-0.036490683229813664,-0.04829192546583852,0.3378835493765488,0.1254084651008258,-0.22304251393862423,0.24024950053875047,,,113.154,127.65,147.3,164.55,180.9375,156.0,0.43968127490039854,0.824701195219124,1.3466135458167339,1.8047808764940247,2.2400398406374507,1.577689243027889
2017-03-24,STAF,50.56022408963585,12591879.5,22.575,0.7525,7934.166599999999,396360.3,0.02001756129460998,,28.197,0.5741876846171324,4,0.2527,5.4263994809553955,0.18796992481203018,,09:32:00,2.6711515631183254,0.029900332225913654,-0.2598006644518273,-0.034551495016611346,-0.26445182724252503,3086726.0,68641069.425,21.9,24.0,18.669,0.73,0.8,0.6223,0.0029900332225913655,-0.025980066445182734,-0.0034551495016611347,-0.026445182724252503,0.3408735825991402,0.09942839865564305,-0.22649766344028538,0.21380431781449796,,,22.776,21.981,21.39,19.5,21.726,22.422,0.026513652552433785,-0.07835377918480381,-0.15631183221210906,-0.4056193114364859,-0.11199050257222005,-0.020182034032449375
2017-03-27,GBR,31.481481481481467,13856221.8,2.13,2.13,147098.0,1427172.6,0.10306952361613445,,2.27,0.7846153846153843,0,0.5099999999999998,2.7931316633567578,3.2549019607843155,09:36:00,09:56:00,-1.1176470588235303,-0.26760563380281704,0.12206572769953063,0.13615023474178406,-0.009389671361502356,12431667.0,30022475.805,2.7,3.79,1.9,2.7,3.79,1.9,-0.026760563380281707,0.012206572769953064,0.013615023474178407,-0.0009389671361502357,0.3141130192188585,0.11163497142559611,-0.21288263996610698,0.21286535067834772,,,2.22,3.1246,3.661,3.29,2.81,2.73,0.1764705882352948,1.9501960784313737,3.001960784313727,2.27450980392157,1.3333333333333341,1.1764705882352948
2017-03-27,DCTH,15.555555555555545,750341.478,12703600.0,0.104,0.014100000000000001,12217115.0,1.1541186278429893e-09,,14658000.0,0.4666666666666664,0,0.013999999999999999,1.5042579416265547,0.42142857142857143,,09:34:00,17450000.0,0.019230769230769232,0.0875,-0.02980769230769231,0.07692307692307693,27369535.0,344348436125750.0,12459300.0,13424285.0,11054575.0,0.102,0.1099,0.0905,0.0019230769230769232,0.008749999999999999,-0.0029807692307692313,0.007692307692307693,0.3160360961419354,0.12038497142559611,-0.21586340919687622,0.2205576583706554,,,12679170.0,12349365.0,11421025.0,11433240.0,11567605.0,11921840.0,-0.014285714285714285,-0.20714285714285716,-0.75,-0.7428571428571429,-0.6642857142857143,-0.45714285714285713
2017-03-27,HTGM,24.352331606217614,72272098.45,180.0,12.0,58647.2001,11747773.4,0.00499219708306597,,191.25,0.7580645161290321,0,2.3499999999999996,2.6758066283599224,0.004255319148936332,,09:30:00,15.638297872340427,0.20416666666666666,0.049166666666666636,0.13833333333333336,0.39166666666666666,17337227.0,2802129313.875,143.25,180.15,133.2,9.55,12.01,8.879999999999999,0.020416666666666666,0.004916666666666664,0.013833333333333336,0.03916666666666667,0.33645276280860203,0.12530163809226277,-0.20203007586354288,0.25972432503732207,,,158.55,143.25,148.767,163.35,152.25,134.5515,-0.608510638297872,-1.0425531914893618,-0.8860425531914895,-0.4723404255319151,-0.7872340425531915,-1.2893191489361702
2017-03-28,CBIO,55.53398058252426,471459702.07,8.01,8.01,64564.0,2033835.4,0.031744948485015065,,8.39,0.8827160493827158,1,2.8599999999999994,7.715772389663314,3.8006993006993013,09:30:00,10:47:00,-2.447552447552448,-0.8739076154806492,0.9101123595505619,-0.34831460674157316,-0.3121098626716604,20104597.0,231403911.47,15.01,18.88,7.91,15.01,18.88,7.91,-0.08739076154806492,0.0910112359550562,-0.034831460674157315,-0.031210986267166042,0.24906200126053712,0.21631287404731897,-0.2368615365377002,0.22851333877015603,,,10.349,12.241,17.4206,16.67,15.45,14.88,0.8178321678321682,1.4793706293706297,3.2904195804195813,3.0279720279720292,2.6013986013986017,2.402097902097903
2017-03-29,COWN,15.827338129496415,413399186.25,16.1,16.1,21998.0,617005.6,0.0356528368624207,,17.0,0.7096774193548394,2,2.200000000000001,4.257656648740316,0.136363636363635,,09:30:00,0.4318181818181821,0.059006211180124286,0.0,0.0031055900621118453,0.06211180124223613,1719556.0,26868062.5,15.15,16.4,14.6,15.15,16.4,14.6,0.005900621118012429,0.0,0.0003105590062111845,0.006211180124223613,0.25496262237854955,0.21631287404731897,-0.23655097753148902,0.23472451889437965,,,15.0,15.1,15.15,14.7,0.0,0.0,-0.5000000000000004,-0.45454545454545514,-0.4318181818181821,-0.636363636363637,,
2017-03-29,CBIO,18.58760826115924,330116020.57,17.8,17.8,562803.0,2466674.1,0.22816269080702634,,20.0,0.5591182364729465,2,2.790000000000001,2.5825225043648623,0.10752688172043033,,09:30:00,2.612903225806451,0.40955056179775284,0.03651685393258429,0.03483146067415726,0.4808988764044944,4340280.0,61436663.400000006,10.51,18.1,10.5,10.51,18.1,10.5,0.04095505617977529,0.0036516853932584293,0.003483146067415726,0.04808988764044944,0.29591767855832485,0.2199645594405774,-0.23306783146407328,0.2828144065348291,,,15.4001,14.66,13.46,12.1218,12.639,11.61,-0.860179211469534,-1.1254480286738349,-1.555555555555555,-2.035197132616487,-1.8498207885304658,-2.2186379928315407
2017-03-29,SNOA,16.242937853107332,22396183.02,74.07,8.23,8077.222299999999,75934.3,0.10637119588907779,,80.91,0.6020942408376961,2,1.1500000000000004,2.4061644986905653,0.015391304347826268,,09:30:00,7.826086956521737,0.12150668286755772,0.03280680437424049,-0.02065613608748483,0.13365735115431338,326194.0,22693316.58,65.07,74.2293,63.9009,7.23,8.247700000000002,7.100100000000001,0.012150668286755774,0.003280680437424049,-0.002065613608748483,0.013365735115431338,0.3080683468450806,0.22324523987800146,-0.23513344507282177,0.2961801416502604,,,72.9,69.705,69.39,0.0,0.0,0.0,-0.11304347826086841,-0.42173913043478234,-0.4521739130434778,,,
2017-03-29,VTGN,26.08695652173911,411406776.2133,2.32,2.32,20033.0,70451.3,0.2843524533968855,,3.14,0.3692307692307689,2,0.47999999999999976,2.88878241962764,0.20833333333333362,,09:31:00,0.5414583333333336,0.11202586206896553,0.017241379310344845,0.025905172413793028,0.1551724137931034,402163.0,880757.07815,2.0601,2.42,1.9792,2.0601,2.42,1.9792,0.011202586206896554,0.0017241379310344845,0.002590517241379303,0.015517241379310341,0.3192709330519772,0.22496937780903595,-0.23254292783144248,0.31169738302957073,,,2.151,2.2001,2.23,2.0701,0.0,2.0786,-0.3520833333333336,-0.24979166666666658,-0.1874999999999998,-0.5206249999999998,,-0.502916666666667
2017-03-29,ATHX,18.644067796610166,338738755.68,1.4,1.4,531849.0,1818943.6,0.2923944425764493,,1.6,0.5238095238095235,2,0.21999999999999997,2.988512672617077,0.545454545454546,,11:37:00,-0.181818181818182,-0.0285714285714286,-0.28571428571428564,-0.0428571428571429,-0.35714285714285715,11396930.0,16183640.6,1.44,1.52,1.29,1.44,1.52,1.29,-0.00285714285714286,-0.028571428571428567,-0.00428571428571429,-0.03571428571428572,0.31641379019483434,0.1963979492376074,-0.23682864211715676,0.27598309731528503,,,1.385,1.335,1.3799,1.3791,1.48,1.48,-0.06818181818181775,-0.29545454545454525,-0.09136363636363641,-0.09499999999999964,0.363636363636364,0.363636363636364
2017-03-30,SRAX,17.551020408163254,64849599.36,2.88,2.88,24376.0,50420.4,0.4834551094398299,,2.9,0.955555555555555,3,0.4299999999999997,1.7367452920311446,0.0,,09:30:00,0.9302325581395353,0.13888888888888887,0.0902777777777777,-0.0243055555555555,0.20486111111111108,197897.0,530363.96,2.48,2.88,2.17,2.48,2.88,2.17,0.013888888888888888,0.009027777777777772,-0.0024305555555555504,0.020486111111111108,0.33030267908372324,0.20542572701538517,-0.2392591976727123,0.2964692084263961,,,0.0,0.0,2.46,0.0,0.0,0.0,,,-0.9767441860465121,,,
2017-03-31,MTBC,15.384615384615374,10114749.08,0.75,0.75,0.0,7601.7,0.0,,,,4,0.09999999999999998,2.2303508893343738,0.0,,09:40:00,0.6999999999999996,0.09333333333333327,0.00013333333333331865,0.03986666666666672,0.1333333333333333,21976.0,15712.840000000002,0.68,0.75,0.68,0.68,0.75,0.68,0.009333333333333327,1.3333333333331866e-05,0.003986666666666672,0.01333333333333333,0.33963601241705654,0.2054390603487185,-0.23527253100604564,0.30980254175972943,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
2017-03-31,JAGX,31.578947368421062,46092950.0,1312.5,1.25,489.34569999999997,918041.0,0.0005330325116198513,,1407.0,0.7692307692307696,4,0.30000000000000004,2.7930125781970725,0.16666666666666666,,09:38:00,874.9999999999999,0.2,0.016799999999999964,0.0,0.21679999999999996,5900294.0,6969722287.5,1050.0,1365.0,1039.5,1.0,1.3,0.99,0.020000000000000004,0.0016799999999999966,0.0,0.021679999999999998,0.35963601241705656,0.2071190603487185,-0.23527253100604564,0.3314825417597294,,,1239.0,1249.5,1207.5,1175.79,1113.0,1092.0,-0.23333333333333334,-0.2,-0.3333333333333333,-0.4340000000000001,-0.6333333333333333,-0.7
2017-04-03,YTEN,16.84782608695654,1952740.4000000001,172.0,0.43,0.0,24806.4,0.0,,,,0,0.062,1.627012714385046,0.00161290322580613,,09:30:00,193.5483870967742,0.06976744186046512,0.0,0.0,0.06976744186046512,36154.0,6001564.0,160.0,172.04,154.56,0.4,0.4301,0.3864,0.0069767441860465115,0.0,0.0,0.0069767441860465115,0.36661275660310305,0.2071190603487185,-0.23527253100604564,0.3384592859457759,,,172.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
2017-04-03,CYCC,24.728260869565233,64040366.7,91.8,4.59,1539.9499999999998,1362801.5,0.001129988483282415,,119.0,0.4008810572687227,0,0.9100000000000001,3.2483329842469355,2.1978021978021984,10:04:00,15:59:00,-40.219780219780226,-0.3986928104575164,-0.04793028322440093,-0.33333333333333326,-0.7799564270152507,12997039.0,1430973993.8999999,128.4,131.8,82.4,6.42,6.590000000000001,4.12,-0.039869281045751645,-0.004793028322440093,-0.033333333333333326,-0.07799564270152508,0.3267434755573514,0.2023260320262784,-0.26860586433937894,0.2604636432442508,,,83.202,87.0,106.0,97.0,107.0,121.8,-0.4724175824175823,-0.2637362637362635,0.7802197802197802,0.2857142857142858,0.8351648351648352,1.648351648351648
2017-04-04,SHIP,15.315315315315313,190401680.70000002,230.4,0.96,639.8745000000001,1136928.2,0.0005628099470133647,,264.0,0.4766355140186916,1,0.12750000000000006,1.8944791788398863,1.9607843137254897,09:43:00,09:46:00,-263.52941176470574,-0.14583333333333331,0.12604166666666664,0.12385416666666667,0.10406249999999999,8271145.0,2044627044.0,264.0,290.4,220.8,1.0999999999999999,1.2099999999999997,0.9199999999999999,-0.014583333333333332,0.012604166666666665,0.012385416666666668,0.010406249999999999,0.31216014222401806,0.21493019869294508,-0.2562204476727123,0.2708698932442508,,,228.0,275.736,249.6,256.8,266.4,261.576,-0.07843137254901981,1.48156862745098,0.6274509803921566,0.8627450980392161,1.1764705882352935,1.0188235294117653
2017-04-04,GBR,40.112994350282484,10777061.4,2.48,2.48,190263.0,2003878.1,0.0949473922590401,,2.62,0.8352941176470585,1,0.71,3.5589454294814935,0.23943661971830976,09:30:00,09:30:00,0.5352112676056336,0.15322580645161285,0.020161290322580662,0.06048387096774199,0.23387096774193553,3106818.0,7114613.22,2.1,2.65,1.91,2.1,2.65,1.91,0.015322580645161286,0.002016129032258066,0.0060483870967741995,0.023387096774193553,0.32748272286917934,0.21694632772520314,-0.2501720605759381,0.29425699001844435,,,2.35,2.1136,2.2061,0.0,2.05,2.1382,-0.18309859154929564,-0.5160563380281691,-0.3857746478873237,,-0.6056338028169017,-0.4814084507042255
2017-04-04,CONN,21.301775147929014,321730765.6,10.25,10.25,86469.0,846416.8,0.10215888909577409,,10.75,0.7826086956521745,1,1.8000000000000007,3.854218970312293,0.5833333333333335,09:36:00,11:42:00,-0.36111111111111116,-0.06341463414634149,-0.05853658536585363,0.0,-0.12195121951219512,4757802.0,50313756.15,10.9,11.3,10.0,10.9,11.3,10.0,-0.006341463414634149,-0.005853658536585363,0.0,-0.012195121951219513,0.3211412594545452,0.21109266918861777,-0.2501720605759381,0.28206186806722483,,,10.475,10.725,10.85,10.675,10.725,10.945,0.12499999999999975,0.26388888888888856,0.333333333333333,0.2361111111111114,0.26388888888888856,0.3861111111111111
2017-04-04,DFFN,23.463687150837977,408700519.28999996,66.3,4.42,13999.866699999997,1385623.7,0.010103657075149621,,70.35,0.7567567567567567,1,0.8399999999999999,2.2934754014376177,0.3690476190476197,09:30:00,09:30:00,7.321428571428571,0.09276018099547509,0.031674208144796406,0.03619909502262442,0.1606334841628959,2985363.0,188749575.67499998,60.15,70.95,56.2575,4.01,4.73,3.7505,0.00927601809954751,0.0031674208144796406,0.003619909502262442,0.01606334841628959,0.3304172775540927,0.21426009000309743,-0.24655215107367567,0.2981252164835144,,,60.45,58.8,60.75,64.1985,60.0,60.6,-0.464285714285714,-0.5952380952380955,-0.44047619047619047,-0.16678571428571448,-0.5,-0.4523809523809523
2017-04-04,BNTC,16.69070407761899,33503928.999999996,53.4,3.56,18327.0666,2033852.9,0.009011008908264702,,62.25,0.4632459970887919,1,0.5091999999999999,1.9515604474294181,3.7706205813040077,09:35:00,10:17:00,-15.907305577376283,-0.151685393258427,0.15730337078651682,0.0702247191011236,0.07584269662921343,19409936.0,1115100823.2,61.5,82.2,51.3,4.1,5.48,3.42,-0.015168539325842702,0.015730337078651683,0.00702247191011236,0.007584269662921344,0.31524873822825,0.2299904270817491,-0.23952967916356332,0.3057094861464358,,,62.55,63.249,70.8,70.05,76.502,65.235,1.1979575805184604,1.2894736842105272,2.2780832678711707,2.179890023566379,3.0246137732390683,1.5494893951296156
2017-04-04,ONTX,18.60465116279071,67267612.86,803.25,3.57,982.6308,489708.8,0.002006561450396644,,846.0,0.7466666666666673,1,0.56,1.9196105466792235,0.5535714285714286,09:39:00,09:39:00,140.625,0.09803921568627451,0.011204481792717087,0.03081232492997199,0.1400560224089636,4252533.0,3248403645.375,724.5,873.0,724.5,3.22,3.88,3.22,0.00980392156862745,0.0011204481792717088,0.003081232492997199,0.014005602240896359,0.3250526597968775,0.2311108752610208,-0.23644844667056614,0.31971508838733215,,,785.25,786.825,783.63,816.75,0.0,0.0,-0.14285714285714285,-0.1303571428571425,-0.15571428571428575,0.10714285714285714,,
2017-04-04,CYCC,23.83177570093458,81496852.95,159.0,7.95,37971.399999999994,3858073.5,0.009842062366100593,,183.4,0.5563636363636365,1,1.5300000000000002,3.1305696543260986,1.928104575163399,10:29:00,11:13:00,-2.8758169934640554,-0.027672955974842803,0.17232704402515728,0.015094339622641546,0.15974842767295602,25025282.0,4034075458.3999996,163.4,218.0,141.0,8.17,10.9,7.05,-0.0027672955974842803,0.017232704402515727,0.0015094339622641548,0.0159748427672956,0.3222853641993932,0.24834357966353654,-0.23493901270830198,0.33568993115462775,,,146.6,148.0,145.4,207.4,188.0,184.6,-0.4052287581699349,-0.3594771241830066,-0.44444444444444436,1.5816993464052291,0.9477124183006538,0.8366013071895424
2017-04-06,NVFY,20.000000000000018,13240362.959999999,9.3,1.86,8370.2,1503417.7,0.005567448088445414,,10.4,0.5849056603773589,3,0.31000000000000005,2.616085102830576,2.483870967741934,09:36:00,10:13:00,-1.9354838709677404,-0.06451612903225802,-0.04838709677419347,0.08064516129032258,-0.03225806451612891,14683445.0,140961072.00000003,9.9,13.15,8.95,1.98,2.63,1.7899999999999998,-0.006451612903225802,-0.004838709677419347,0.008064516129032258,-0.0032258064516128915,0.31583375129616736,0.2435048699861172,-0.22687449657926972,0.33246412470301484,,,9.607,10.65,12.15,11.55,11.45,10.25,0.19806451612903128,0.8709677419354832,1.8387096774193539,1.4516129032258058,1.387096774193547,0.6129032258064508
2017-04-06,HOFT,19.55484896661368,468546940.2,37.6,37.6,0.0,89863.8,0.0,,,,3,6.150000000000002,5.441791320981266,0.3739837398373978,,15:21:00,-0.2764227642276415,-0.04521276595744669,0.014627659574468009,0.0013297872340424775,-0.029255319148936205,301359.0,11587253.55,39.3,39.9,34.1,39.3,39.9,34.1,-0.004521276595744669,0.001462765957446801,0.00013297872340424776,-0.002925531914893621,0.31131247470042267,0.244967635943564,-0.22674151785586547,0.3295385927881212,,,0.0,37.35,37.15,0.0,37.95,39.25,,-0.040650406504065026,-0.07317073170731751,,0.05691056910569127,0.26829268292682895
2017-04-06,TENX,29.97903563941302,12714367.4216,12.4,0.62,19300.95,823993.0,0.023423681997298523,,12.818,0.8724832214765104,3,0.14300000000000013,3.3582060922074004,0.20979020979020957,09:36:00,09:36:00,16.167832167832163,0.1864516129032259,0.015806451612903203,0.01516129032258055,0.21741935483870964,3672408.0,41292555.552,10.088,13.0,9.7,0.5044,0.65,0.485,0.01864516129032259,0.0015806451612903204,0.0015161290322580551,0.021741935483870965,0.32995763599074523,0.24654828110485433,-0.2252253888236074,0.3512805282719922,,,12.6,12.082,11.252,0.0,0.0,10.08,0.06993006993006966,-0.11118881118881101,-0.4013986013986011,,,-0.8111888111888109
2017-04-07,MNKD,23.809523809523814,334170949.49,1.56,1.56,347744.0,2562045.3,0.1357290599038198,,1.58,0.9375000000000002,4,0.30000000000000004,3.251416543123264,0.0,,09:30:00,0.7666666666666665,0.1474358974358974,0.07051282051282057,-0.025641025641025664,0.19230769230769232,7711555.0,11143196.975,1.33,1.56,1.3,1.33,1.56,1.3,0.014743589743589742,0.0070512820512820575,-0.0025641025641025667,0.019230769230769232,0.344701225734335,0.2535995631561364,-0.22778949138770996,0.3705112975027614,,,1.45,1.53,1.37,1.42,1.33,1.325,-0.3666666666666669,-0.10000000000000007,-0.6333333333333331,-0.466666666666667,-0.7666666666666665,-0.7833333333333335
2017-04-12,NOVN,49.03846153846154,118351960.68,77.5,7.75,46816.2,616337.1,0.07595875698542243,,93.0,0.6219512195121951,2,2.55,5.482699566272917,0.0392156862745098,,09:30:00,5.725490196078432,0.18838709677419357,0.047741935483871005,-0.0025806451612903594,0.23354838709677422,5392994.0,378588178.8,62.9,78.5,62.5,6.29,7.85,6.25,0.01883870967741936,0.004774193548387101,-0.00025806451612903595,0.023354838709677424,0.36353993541175433,0.2583737567045235,-0.228047555903839,0.3938661362124388,,,72.3,72.797,69.0,68.7,73.5,69.9,-0.2039215686274511,-0.18443137254901973,-0.3333333333333333,-0.34509803921568616,-0.1568627450980392,-0.2980392156862743
2017-04-12,YTEN,17.07317073170731,2196832.95,192.0,0.48,0.0,27685.7,0.0,,,,2,0.07,1.6487744894790999,0.0,,09:30:00,171.42857142857142,0.0625,0.025625000000000082,-0.022916666666666696,0.06520833333333338,22117.0,4113762.0,180.0,192.0,160.04,0.45,0.48,0.40009999999999996,0.00625,0.0025625000000000083,-0.0022916666666666697,0.0065208333333333385,0.3697899354117543,0.26093625670452353,-0.23033922257050565,0.4003869695457722,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
